"month","year","month_number","start_date","end_date","bank_name","no_atms_on_site","no_atms_off_site","no_pos_on_line","no_pos_off_line","no_credit_cards","no_credit_card_atm_txn","no_credit_card_pos_txn","no_credit_card_atm_txn_value_in_mn","no_credit_card_pos_txn_value_in_mn","no_debit_cards","no_debit_card_atm_txn","no_debit_card_pos_txn","no_debit_card_atm_txn_value_in_mn","no_debit_card_pos_txn_value_in_mn"
"August","2017",8,2017-08-01,2017-08-31,"BANDHAN BANK",384,0,14184,0,0,0,0,0,0,9966951,3473215,373262,8794.024622,545.01163854
"August","2017",8,2017-08-01,2017-08-31,"CATHOLIC SYRIAN BANK LTD",203,51,0,0,0,0,0,0,0,1017517,533515,129228,1687.47940989,255.59594231
"August","2017",8,2017-08-01,2017-08-31,"CITY UNION BANK",843,695,9981,0,2070,303,6922,1.04,14.16792734,1693169,1931478,689894,8351.70335807,893.73214693
"August","2017",8,2017-08-01,2017-08-31,"DEVELOPMENT CREDIT BANK",243,266,1669,0,16584,958,63839,5.055282,56.661428,508645,682182,250630,1874.817793,456.257246
"August","2017",8,2017-08-01,2017-08-31,"DHANALAKSHMI BANK LTD",200,146,1233,0,7580,72,16163,0.187,36.084255,667911,561729,213402,1941.7915,339.36798572
"August","2017",8,2017-08-01,2017-08-31,"FEDERAL BANK LTD",1180,502,12046,0,0,0,0,0,0,5942978,5423986,2413303,28110.06645207,4159.5628273
"August","2017",8,2017-08-01,2017-08-31,"HDFC BANK LTD",5840,6385,417700,0,9427672,184076,33177052,954.5561887,104807.954127,24743431,31106443,33844896,152876.37501546,45458.472767
"August","2017",8,2017-08-01,2017-08-31,"ICICI BANK LTD",5181,8761,352309,0,4422562,31513,15620398,110.172132,39718.897623,38316793,30113551,30985736,145735.463823,43113.893622
"August","2017",8,2017-08-01,2017-08-31,"IDFC BANK LTD",20,2,1359,0,0,0,0,0,0,496285,752070,552828,1928.824828,334.035395
"August","2017",8,2017-08-01,2017-08-31,"INDUSIND BANK LTD",931,1198,25782,0,670145,12371,2169175,62.82531912,11682.82758667,3563988,2457922,1794195,11056.45860126,2643.64763071
"August","2017",8,2017-08-01,2017-08-31,"JAMMU AND KASHMIR BANK",661,465,14033,0,456074,9290,147885,31.44418035,550.70294829,4620679,5288887,125891,26243.28606317,346.14638813
"August","2017",8,2017-08-01,2017-08-31,"KARNATAKA BANK LTD",556,840,12925,0,0,0,0,0,0,3891734,3797756,1654536,14414.367528,1985.263599
"August","2017",8,2017-08-01,2017-08-31,"KARUR VYSYA BANK LTD",761,996,23812,0,0,0,0,0,0,4536783,4944993,1780544,20650.21908954,2228.70532223
"August","2017",8,2017-08-01,2017-08-31,"KOTAK MAHINDRA BANK LTD",993,1170,0,0,1173896,31967,2831548,134.87754198,7968.97189858,6248343,5284988,4887863,21556.6,6433.86369093
"August","2017",8,2017-08-01,2017-08-31,"RATNAKAR BANK LIMITED",174,200,236035,0,424503,26700,1343250,140.69686034,4666.28832744,698427,467247,303427,1758.15069599,390.834001210006
"August","2017",8,2017-08-01,2017-08-31,"SOUTH INDIAN BANK",747,562,8436,0,0,0,0,0,0,3575349,2678595,1220532,10829.009086,1954.438245
"August","2017",8,2017-08-01,2017-08-31,"TAMILNAD MERCANTILE BANK LTD",460,649,6068,0,12889,302,23096,0.7258,60.45584769,1076610,3995436,296259,15534.1373,498.68060955
"August","2017",8,2017-08-01,2017-08-31,"THE LAXMI VILAS BANK LTD",388,593,6997,0,0,0,0,0,0,1299890,813922,180590,3319.5,291.1723
"August","2017",8,2017-08-01,2017-08-31,"YES BANK LTD",683,1129,66139,0,159497,4172,501544,17.6878734,1332.30585086,1894751,3078947,1909691,10804.733064,2604.55110597
"August","2017",8,2017-08-01,2017-08-31,"AMERICAN EXPRESS",0,0,31269,0,1083993,3081,5081198,21.1737,35717.909463,0,0,0,0,0
"August","2017",8,2017-08-01,2017-08-31,"BANK OF AMERICA",0,0,0,0,16145,218,44735,1.81131168,314.31545714,0,0,0,0,0
"August","2017",8,2017-08-01,2017-08-31,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3338,166,198,1.30721102,0.74922709
"August","2017",8,2017-08-01,2017-08-31,"CITI BANK",48,506,30284,0,2582672,45283,18101531,261.810461,39328.547785,1607094,2253493,4745967,8924.369309,8285.958309
"August","2017",8,2017-08-01,2017-08-31,"DBS BANK",6,24,0,0,0,0,0,0,0,1541979,326061,405256,661.57502693,338.96688535
"August","2017",8,2017-08-01,2017-08-31,"DEUTSCHE BANK LTD",13,18,0,0,0,0,0,0,0,106368,128042,188636,607.951436,308.847309
"August","2017",8,2017-08-01,2017-08-31,"HONGKONG AND SHANGHAI BKG CORPN",44,54,0,0,517754,3590,1335199,25.263739,3963.322536,437303,322855,570104,1552.26285,1014.556854
"August","2017",8,2017-08-01,2017-08-31,"STANDARD CHARTERED BANK LTD",103,127,0,0,1168776,5297,4199875,23.637867,9232.578669,984000,1806522,2314837,6009.477026,2739.280612
"September","2017",9,2017-09-01,2017-09-30,"ALLAHABAD BANK",816,279,2027,0,0,0,0,0,0,11940224,7819364,2004140,18235.245936,1986.64535538
"September","2017",9,2017-09-01,2017-09-30,"ANDHRA BANK",3181,800,15486,0,191917,12208,325974,59.82132133,789.46157671,22236352,12665024,2278635,39032.27436,2919.93917782
"September","2017",9,2017-09-01,2017-09-30,"BANK OF BARODA",6337,3799,104831,0,134951,7400,335299,25.94018668,787.34679759,48204663,17715618,10138625,73238.22091228,9345.54089534
"September","2017",9,2017-09-01,2017-09-30,"BANK OF INDIA",3483,4234,48767,0,180218,19642,231599,110.4042222,600.40700232,50113470,27504256,7150212,62102.48924107,7301.96392661
"September","2017",9,2017-09-01,2017-09-30,"BANK OF MAHARASHTRA",1273,577,2195,0,0,0,0,0,0,6841599,6052578,2960640,21553.466228,3952.849643
"September","2017",9,2017-09-01,2017-09-30,"CANARA BANK",5402,4937,16423,0,223766,32479,448353,160.06543887,943.84297732,38133127,19094442,7243504,79128.30737542,9688.19501371
"September","2017",9,2017-09-01,2017-09-30,"CENTRAL BANK OF INDIA",3463,1776,4126,0,108594,2995,153402,14.49321485,340.62355671,26544106,10951666,3306497,44365.817285,5990.31783375
"September","2017",9,2017-09-01,2017-09-30,"CORPORATION BANK",2339,855,150818,0,101710,2083,136911,10.04190852,329.1353877,11888578,4877635,3011555,19857.6324,3565.03053219
"September","2017",9,2017-09-01,2017-09-30,"DENA BANK",1392,269,5638,0,0,0,0,0,0,7996648,3618348,1185644,13740.88969331,1428.53756269
"September","2017",9,2017-09-01,2017-09-30,"INDIAN BANK",2579,623,13918,0,83849,2721,133985,14.677943,288.803597,17139056,24632715,4958837,46090.045411,4813.234343
"September","2017",9,2017-09-01,2017-09-30,"INDIAN OVERSEAS BANK",2574,872,16351,0,44485,474,77121,1.808064,177.337258,17111683,12868423,3608167,39457.956998,8074.957309
"September","2017",9,2017-09-01,2017-09-30,"ORIENTAL BANK OF COMMERCE",2305,308,7921,0,0,0,0,0,0,11091455,4847921,2342557,20749.086,2844.909
"September","2017",9,2017-09-01,2017-09-30,"PUNJAB AND SIND BANK",1081,186,390,0,0,0,0,0,0,2623885,1044625,259989,4273.59895,410.5984384
"September","2017",9,2017-09-01,2017-09-30,"PUNJAB NATIONAL BANK",5638,4114,43200,0,282812,9506,532949,39.57736712,1118.44620513,57867860,23398877,10327333,100951.09633872,12988.33206923
"September","2017",9,2017-09-01,2017-09-30,"SYNDICATE BANK",3688,397,8824,0,77471,2979,122378,13.08202972,264.353537,15172757,11493010,3456126,32316.232738,4415.533394
"September","2017",9,2017-09-01,2017-09-30,"UCO BANK",2275,549,6316,0,0,0,0,0,0,10978292,5093187,1842153,19796.668608,2554.5617749
"September","2017",9,2017-09-01,2017-09-30,"UNION BANK OF INDIA",4562,3112,47121,0,200001,3336,159825,16.36424178,840.74398919,20778787,26593125,6141300,67348.754028,6585.10193054
"September","2017",9,2017-09-01,2017-09-30,"UNITED BANK OF INDIA",979,1113,2302,0,0,0,0,0,0,10981573,6358216,1340350,25120.409587,2045.626774
"September","2017",9,2017-09-01,2017-09-30,"VIJAYA BANK",1763,414,7552,0,49930,9228,82454,45.20250586,247.19531873,6290154,5433005,1453460,17060.139865,2143.777224
"September","2017",9,2017-09-01,2017-09-30,"IDBI LTD",2186,1630,33472,0,26078,802,94259,3.77808044,212.52909981,11074126,9113129,4792570,38718.54873718,5936.66493091
"September","2017",9,2017-09-01,2017-09-30,"STATE BANK OF INDIA",28952,29964,641938,0,5255704,121328,17136661,472.974474,67454.266154,272097218,346794275,77245776,1009282.145242,116265.284998
"September","2017",9,2017-09-01,2017-09-30,"AXIS BANK LTD",3178,11154,465938,0,3823356,72207,10314755,283.246967,35790.115302,21541697,24554793,18147464,113051.421908,25851.913832
"September","2017",9,2017-09-01,2017-09-30,"BANDHAN BANK",386,0,15179,0,0,0,0,0,0,10041999,3848014,383490,10989.286852,615.4829558
"September","2017",9,2017-09-01,2017-09-30,"CATHOLIC SYRIAN BANK LTD",200,48,0,0,0,0,0,0,0,1027949,499929,122052,1568.52190869,229.02341002
"September","2017",9,2017-09-01,2017-09-30,"CITY UNION BANK",872,697,9652,0,2527,384,8280,1.4881,21.67197061,1704996,1913646,657383,8433.42567566,845.86195127
"September","2017",9,2017-09-01,2017-09-30,"DEVELOPMENT CREDIT BANK",250,257,1637,0,16553,1118,57321,6.28133,55.57679,511708,671031,240419,1874.070968,447.808525
"September","2017",9,2017-09-01,2017-09-30,"DHANALAKSHMI BANK LTD",202,144,1202,0,7594,73,15693,0.338738,34.162074,669566,503615,198502,1703.618,323.86650573
"September","2017",9,2017-09-01,2017-09-30,"FEDERAL BANK LTD",1183,495,12345,0,0,0,0,0,0,6019428,5097637,2300120,25621.81480114,3658.85313225
"September","2017",9,2017-09-01,2017-09-30,"HDFC BANK LTD",5840,6419,407711,0,9624444,177760,32686525,970.3860063,109484.216753,24866255,32137232,33939384,159521.45526106,46522.165956
"September","2017",9,2017-09-01,2017-09-30,"ICICI BANK LTD",5202,8590,326250,0,4490177,30041,14576619,105.576425,39561.979509,38728924,30792842,30554641,150169.547366,43025.674368
"September","2017",9,2017-09-01,2017-09-30,"IDFC BANK LTD",20,2,1427,0,0,0,0,0,0,540860,830382,426809,2211.606354,359.932074
"September","2017",9,2017-09-01,2017-09-30,"INDUSIND BANK LTD",933,1213,28705,0,686283,12747,2168403,68.309056,12505.730077,3615212,2555233,1749088,11565.37211131,2636.31587813
"September","2017",9,2017-09-01,2017-09-30,"JAMMU AND KASHMIR BANK",669,466,13715,0,434887,9483,145906,31.322398,544.82858152,4732586,4606858,107190,21498.44045225,300.17813394
"September","2017",9,2017-09-01,2017-09-30,"KARNATAKA BANK LTD",557,840,14072,0,0,0,0,0,0,3956615,3881659,1630129,14721.946312,1987.231501
"September","2017",9,2017-09-01,2017-09-30,"KARUR VYSYA BANK LTD",760,1006,23945,0,0,0,0,0,0,4454534,4984688,1708173,21135.57501709,2175.973151
"September","2017",9,2017-09-01,2017-09-30,"KOTAK MAHINDRA BANK LTD",997,1167,0,0,1219714,32908,2747333,140.13603603,8185.38191694,6723099,5558695,5002981,22567.97818896,6592.81066326999
"September","2017",9,2017-09-01,2017-09-30,"RATNAKAR BANK LIMITED",179,209,250887,0,458143,30700,1354892,160.97753828,5038.80528548,721892,496492,309547,1845.31106561,400.593794609997
"September","2017",9,2017-09-01,2017-09-30,"SOUTH INDIAN BANK",744,568,8693,0,0,0,0,0,0,3618945,2513170,1168511,9880.514334,1742.621745
"September","2017",9,2017-09-01,2017-09-30,"TAMILNAD MERCANTILE BANK LTD",462,652,5726,0,13657,246,22416,0.6368,65.58574457,1095341,3889554,282320,15424.4041,467.5006108
"September","2017",9,2017-09-01,2017-09-30,"THE LAXMI VILAS BANK LTD",394,589,7044,0,0,0,0,0,0,1320045,858471,193517,3528.2,311.3648
"September","2017",9,2017-09-01,2017-09-30,"YES BANK LTD",685,1136,63127,0,175599,4230,533629,18.69469205,1476.205136,1991585,3240644,1931007,11528.763648,2689.85144137
"September","2017",9,2017-09-01,2017-09-30,"AMERICAN EXPRESS",0,0,32567,0,1103226,3080,5290905,21.4926,36625.764236,0,0,0,0,0
"September","2017",9,2017-09-01,2017-09-30,"BANK OF AMERICA",0,0,0,0,16370,177,46700,1.40038839,338.71983785,0,0,0,0,0
"September","2017",9,2017-09-01,2017-09-30,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3341,226,194,1.79247767,0.55851285
"September","2017",9,2017-09-01,2017-09-30,"CITI BANK",47,502,30600,0,2597795,43250,17432375,255.174956,37644.440476,1611346,2330277,4798868,9220.337598,8505.942969
"September","2017",9,2017-09-01,2017-09-30,"DBS BANK",7,23,0,0,0,0,0,0,0,1634013,372136,426041,711.88557725,345.50761784
"September","2017",9,2017-09-01,2017-09-30,"DEUTSCHE BANK LTD",13,19,0,0,0,0,0,0,0,108138,128459,189329,616.092731,316.483221
"September","2017",9,2017-09-01,2017-09-30,"HONGKONG AND SHANGHAI BKG CORPN",45,55,0,0,526449,3841,1249875,28.84599,3842.742992,417498,300986,534131,1443.250157,936.063483
"September","2017",9,2017-09-01,2017-09-30,"STANDARD CHARTERED BANK LTD",103,120,0,0,1184384,5120,4009432,23.85161,9044.240728,999682,1881098,2312107,6286.244576,2773.598591
"October","2017",10,2017-10-01,2017-10-31,"ALLAHABAD BANK",819,278,2145,0,0,0,0,0,0,12044623,7843955,2150359,19067.721156,2217.12798951
"October","2017",10,2017-10-01,2017-10-31,"ANDHRA BANK",3189,800,3470,0,197148,14836,388031,70.91811014,957.11517923,22339885,9343654,2201327,30186.405512,3014.71198697
"October","2017",10,2017-10-01,2017-10-31,"BANK OF BARODA",6340,3730,103510,0,135126,7030,349186,25.49755731,856.90048668,48440508,18568098,11125666,81092.40580615,11272.08771069
"October","2017",10,2017-10-01,2017-10-31,"BANK OF INDIA",3483,4234,50937,0,185246,22261,268630,121.965443,716.946259,50502798,28827489,7578112,66570.134044,8371.403625
"October","2017",10,2017-10-01,2017-10-31,"BANK OF MAHARASHTRA",1273,577,2213,0,0,0,0,0,0,6890625,6413945,3333200,24658.245158,4987.3253847
"October","2017",10,2017-10-01,2017-10-31,"CANARA BANK",5388,4732,16710,0,225772,35084,521194,175.31718742,1127.21938942,38594208,19972606,8076071,83996.9536643,11593.59705793
"October","2017",10,2017-10-01,2017-10-31,"CENTRAL BANK OF INDIA",3429,1769,4174,0,NA,2954,157186,15.1992477,365.67312219,26861807,11261817,3542091,47399.69446,5218.47476095
"October","2017",10,2017-10-01,2017-10-31,"CORPORATION BANK",2347,848,153548,0,102337,1903,153272,9.33847814,383.6534969,12125273,4898532,3244126,20594.0634,4199.39537333
"October","2017",10,2017-10-01,2017-10-31,"DENA BANK",1392,269,5758,0,0,0,0,0,0,8089919,3618378,1344769,13742.48619187,1824.08555104
"October","2017",10,2017-10-01,2017-10-31,"INDIAN BANK",2616,620,12426,0,84256,3210,145522,17.97634,326.551902,17255527,26209799,5552779,49238.3,5815.8
"October","2017",10,2017-10-01,2017-10-31,"INDIAN OVERSEAS BANK",2561,874,16904,0,44617,504,82775,2.0332,195.782881,17262127,13538975,2709003,41943.9431,7500.453023
"October","2017",10,2017-10-01,2017-10-31,"ORIENTAL BANK OF COMMERCE",2312,309,8094,0,0,0,0,0,0,11177808,3891054,2503905,17911.196,3292.368
"October","2017",10,2017-10-01,2017-10-31,"PUNJAB AND SIND BANK",1085,183,571,0,0,0,0,0,0,2634977,1084526,277313,4589.941561,507.9097126
"October","2017",10,2017-10-01,2017-10-31,"PUNJAB NATIONAL BANK",5619,4119,44655,0,288035,9521,582042,40.88302952,1279.72592564,58240046,24177106,10943126,108260.1324116,15252.5276986
"October","2017",10,2017-10-01,2017-10-31,"SYNDICATE BANK",3702,398,8910,0,79139,3105,135814,13.82794063,311.596,15304376,11873736,3519177,33443.010522,4297.58319
"October","2017",10,2017-10-01,2017-10-31,"UCO BANK",2280,541,6474,0,0,0,0,0,0,10564170,5101894,1906446,19891.8,2786.6
"October","2017",10,2017-10-01,2017-10-31,"UNION BANK OF INDIA",4564,3102,55300,0,201727,3316,176698,15.71378424,614.91504787,20969022,27830278,5829074,73177.576361,7576.2673849
"October","2017",10,2017-10-01,2017-10-31,"UNITED BANK OF INDIA",984,1113,2294,0,0,0,0,0,0,11015661,5860927,1221117,22244.77601,1904.03218
"October","2017",10,2017-10-01,2017-10-31,"VIJAYA BANK",1763,414,7552,0,49930,9228,82454,45.20250586,247.19531873,6290154,5433005,1453460,17060.139865,2143.777224
"October","2017",10,2017-10-01,2017-10-31,"IDBI LTD",2188,1629,32632,0,26237,739,148512,3.81158805,342.65882275,11116091,9587294,5154570,41997.639684,6971.78411576
"October","2017",10,2017-10-01,2017-10-31,"STATE BANK OF INDIA",28703,30067,651297,0,5412156,126549,18823489,485.667555,74961.927121,274956279,349373556,79941223,1047545.55239959,123073.1447722
"October","2017",10,2017-10-01,2017-10-31,"AXIS BANK LTD",3102,11127,472415,0,3883058,73578,11045831,296.87757,38379.695603,21593535,27873485,19499284,119640.35688275,30860.6909969152
"October","2017",10,2017-10-01,2017-10-31,"BANDHAN BANK",402,0,16616,0,0,0,0,0,0,10107082,3720302,404216,10070.063683,677.61878495
"October","2017",10,2017-10-01,2017-10-31,"CATHOLIC SYRIAN BANK LTD",202,45,0,0,0,0,0,0,0,1037927,544663,134738,1707.58339216,243.57926212
"October","2017",10,2017-10-01,2017-10-31,"CITY UNION BANK",878,695,9863,0,3150,409,10453,1.8197,30.306263,1718869,2088222,752347,9324.34199096,1053.12739453
"October","2017",10,2017-10-01,2017-10-31,"DEVELOPMENT CREDIT BANK",267,257,1611,0,17404,1351,59490,6.573001,60.567684,521530,728032,266056,2082.738344,532.495589
"October","2017",10,2017-10-01,2017-10-31,"DHANALAKSHMI BANK LTD",202,144,1211,0,7615,80,16284,0.3546,32.80221049,664194,527701,197748,1768.6257,289.21772974
"October","2017",10,2017-10-01,2017-10-31,"FEDERAL BANK LTD",1184,498,12740,0,0,0,0,0,0,6111149,5462383,2372605,27326.61064324,3620.64843632
"October","2017",10,2017-10-01,2017-10-31,"HDFC BANK LTD",5839,6329,408351,0,9784186,176672,34852409,959.6767292,119416.539154,25055326,33522304,35813668,170284.20231327,53564.117232
"October","2017",10,2017-10-01,2017-10-31,"ICICI BANK LTD",5204,8713,333884,0,4555750,33816,16706145,120.804758,47081.172806,38945912,32495375,32442327,162111.967646,49625.56839
"October","2017",10,2017-10-01,2017-10-31,"IDFC BANK LTD",20,2,1413,0,0,0,0,0,0,575919,912868,478426,2494.384786,430.826497
"October","2017",10,2017-10-01,2017-10-31,"INDUSIND BANK LTD",935,1224,31708,0,695487,13750,2373971,72.68645255,13662.6748358,3647827,2757062,1926200,12692.56261419,3079.68884775
"October","2017",10,2017-10-01,2017-10-31,"JAMMU AND KASHMIR BANK",676,466,14131,0,447691,9775,157005,31.29829317,603.31889076,4732586,4662956,107494,23075.64747222,322.89283362
"October","2017",10,2017-10-01,2017-10-31,"KARNATAKA BANK LTD",555,839,14355,0,0,0,0,0,0,3983016,3960536,1775091,15209.858949,2288.082727
"October","2017",10,2017-10-01,2017-10-31,"KARUR VYSYA BANK LTD",759,1007,23781,0,0,0,0,0,0,4242983,5192004,1854492,22083.88896985,2503.98010886
"October","2017",10,2017-10-01,2017-10-31,"KOTAK MAHINDRA BANK LTD",1006,1162,0,0,1263391,34286,3085740,146.22713277,9566.64647528,6853209,6031399,5433077,25139.85512714,7747.39938373999
"October","2017",10,2017-10-01,2017-10-31,"RATNAKAR BANK LIMITED",181,208,274688,0,507656,31510,1553702,163.10044775,5686.80598855,743412,545498,349730,2093.12500446,501.878444860002
"October","2017",10,2017-10-01,2017-10-31,"SOUTH INDIAN BANK",744,575,8920,0,0,0,0,0,0,3647773,2639338,1210067,10376.144642,1775.635748
"October","2017",10,2017-10-01,2017-10-31,"TAMILNAD MERCANTILE BANK LTD",463,656,5663,0,14094,706,25670,0.650194,75.80571381,1115207,3954243,328190,15659.941,577.5610721
"October","2017",10,2017-10-01,2017-10-31,"THE LAXMI VILAS BANK LTD",393,590,7059,0,0,0,0,0,0,1342101,892322,212779,3742,373.0807
"October","2017",10,2017-10-01,2017-10-31,"YES BANK LTD",686,981,65905,0,187457,4610,628833,20.357364,1788.358431,2073082,3453386,2094471,12554.189245,3174.087071
"October","2017",10,2017-10-01,2017-10-31,"AMERICAN EXPRESS",0,0,33615,0,1115039,3409,5333983,23.999514,38952.437109,0,0,0,0,0
"October","2017",10,2017-10-01,2017-10-31,"BANK OF AMERICA",0,0,0,0,16658,197,43333,1.60729545,321.59267785,0,0,0,0,0
"October","2017",10,2017-10-01,2017-10-31,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3344,150,118,1.13877087,0.54197148
"October","2017",10,2017-10-01,2017-10-31,"CITI BANK",47,501,30798,0,2609583,46089,19561694,266.501847,45594.305814,1616108,2342550,5072154,9348.270046,9357.183175
"October","2017",10,2017-10-01,2017-10-31,"DBS BANK",6,24,0,0,0,0,0,0,0,1727952,412791,473090,803.78375389,404.68023883
"October","2017",10,2017-10-01,2017-10-31,"DEUTSCHE BANK LTD",13,19,0,0,0,0,0,0,0,109287,133549,197733,657.361472,354.229581
"October","2017",10,2017-10-01,2017-10-31,"HONGKONG AND SHANGHAI BKG CORPN",45,54,0,0,534270,4230,1461671,30.195449,4643.456718,395511,336449,592990,1660.946327,1167.287993
"October","2017",10,2017-10-01,2017-10-31,"STANDARD CHARTERED BANK LTD",103,122,0,0,1196228,5115,4432772,24.050656,10805.429214,1014005,1967194,2407346,6688.168331,3057.478766
"November","2017",11,2017-11-01,2017-11-30,"ALLAHABAD BANK",820,277,2193,0,0,0,0,0,0,12203802,7980737,2269121,18610.097938,2112.08339372
"November","2017",11,2017-11-01,2017-11-30,"ANDHRA BANK",3183,797,14964,0,207333,14282,373294,67.6290752,897.60618219,22451106,10173835,2173635,33521.290676,2707.90710467
"November","2017",11,2017-11-01,2017-11-30,"BANK OF BARODA",6401,3652,93533,0,134639,6702,329883,24.4557673,780.32061533,49147192,18250907,10410107,77958.34969291,10336.51406772
"November","2017",11,2017-11-01,2017-11-30,"BANK OF INDIA",3483,4234,56470,0,192217,23748,259738,129.9259483,675.70144241,50969644,28517140,7735403,64525.7655034,7661.01223336
"November","2017",11,2017-11-01,2017-11-30,"BANK OF MAHARASHTRA",1309,560,2213,0,0,0,0,0,0,6940794,6255386,3218451,22579.056241,3774.519547
"November","2017",11,2017-11-01,2017-11-30,"CANARA BANK",5294,4620,17307,0,217158,33486,463359,157.32598313,966.16258497,39573467,20166365,7876946,82957.99379086,10457.59665106
"November","2017",11,2017-11-01,2017-11-30,"CENTRAL BANK OF INDIA",3445,1684,4152,0,106313,2984,155853,14.03017492,349.94578368,27241398,11021651,3308486,45164.835949,4423.88174385
"November","2017",11,2017-11-01,2017-11-30,"CORPORATION BANK",2350,837,155718,0,104982,2159,140076,9.97414906,333.50947717,12341955,7314965,3098797,29114.37735079,3655.66677448
